City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
188,Luderitz,NA,2021-04-18 16:51:59,-26.6481,15.1594,77.36,45,24,5.5
189,Cordoba,AR,2021-04-18 16:48:27,-31.4135,-64.1811,81.0,61,40,18.41
190,Sitka,US,2021-04-18 16:51:59,57.0531,-135.33,50.0,71,1,7.58
191,Bathsheba,BB,2021-04-18 16:49:47,13.2167,-59.5167,86.0,54,40,24.16
192,Sinnamary,GF,2021-04-18 16:52:00,5.3833,-52.95,82.51,66,91,10.98
193,Washington,US,2021-04-18 16:48:36,47.5001,-120.5015,53.6,43,1,14.97
194,Kholmogory,RU,2021-04-18 16:52:01,64.2229,41.656,39.2,33,0,4.47
195,Valdivia,CL,2021-04-18 16:52:01,-39.8142,-73.2459,66.2,68,75,10.36
196,Nouadhibou,MR,2021-04-18 16:52:01,20.931,-17.0347,77.0,53,42,17.27
197,Orotukan,RU,2021-04-18 16:52:02,62.2667,151.7,17.53,88,99,7.31
198,Lebu,CL,2021-04-18 16:50:00,-37.6167,-73.65,62.73,66,81,11.99
199,Saint-Augustin,CA,2021-04-18 16:52:03,51.226,-58.6502,41.0,73,100,22.01
200,Ambilobe,MG,2021-04-18 16:52:03,-13.2,49.05,75.65,82,95,4.79
201,Jacareacanga,BR,2021-04-18 16:52:04,-6.2222,-57.7528,76.44,89,100,3.02
202,Mazamari,PE,2021-04-18 16:52:04,-11.3258,-74.5308,87.35,53,93,3.0
203,Saint-Georges,GD,2021-04-18 16:52:04,12.0564,-61.7485,86.0,66,20,31.07
204,Mao,ES,2021-04-18 16:48:07,39.8885,4.2658,57.2,47,20,16.11
205,Rosarito,MX,2021-04-18 16:52:05,32.3333,-117.0333,73.99,77,1,4.61
206,La Paz,BO,2021-04-18 16:48:13,-16.5,-68.15,60.44,27,0,5.73
207,Kuytun,RU,2021-04-18 16:52:06,54.3419,101.5036,29.12,62,100,4.29
208,Jumla,NP,2021-04-18 16:52:06,29.2747,82.1838,46.51,61,79,2.73
209,Nisia Floresta,BR,2021-04-18 16:52:07,-6.0911,-35.2086,86.0,70,40,13.8
210,Myitkyina,MM,2021-04-18 16:52:07,25.3833,97.4,73.35,51,10,2.1
211,Shar,KZ,2021-04-18 16:52:07,49.5886,81.0453,54.52,41,20,10.22
212,Kadhan,PK,2021-04-18 16:52:08,24.481,68.9859,87.67,40,38,16.8
213,Nouakchott,MR,2021-04-18 16:52:08,18.0858,-15.9785,89.6,25,16,19.57
214,Jacqueville,CI,2021-04-18 16:52:09,5.2052,-4.4146,87.8,70,20,10.36
215,Norman Wells,CA,2021-04-18 16:52:09,65.282,-126.8329,32.0,74,20,2.3
216,Yerbogachen,RU,2021-04-18 16:52:10,61.2767,108.0108,10.4,92,92,3.6
217,Puerto Ayora,EC,2021-04-18 16:52:10,-0.7393,-90.3518,79.0,89,75,9.22
218,Ilo,PE,2021-04-18 16:52:10,-17.6394,-71.3375,70.25,72,54,6.85
219,Westerland,DE,2021-04-18 16:52:11,54.9079,8.3033,60.01,58,0,10.36
220,Namibe,AO,2021-04-18 16:52:11,-15.1961,12.1522,81.41,70,20,11.03
221,Shakhtinsk,KZ,2021-04-18 16:52:12,49.71,72.5872,55.4,44,0,22.37
222,Kungurtug,RU,2021-04-18 16:52:12,50.5994,97.5228,31.39,77,9,2.62
223,Ust-Maya,RU,2021-04-18 16:52:13,60.4167,134.5333,26.19,93,100,9.04
224,Talnakh,RU,2021-04-18 16:50:05,69.4865,88.3972,-17.34,91,40,1.59
225,Awjilah,LY,2021-04-18 16:52:14,29.1081,21.2869,95.83,9,100,9.71
226,Brigantine,US,2021-04-18 16:52:14,39.4101,-74.3646,60.8,41,75,8.05
227,Katherine,AU,2021-04-18 16:52:15,-14.4667,132.2667,64.4,77,83,4.61
228,Lorengau,PG,2021-04-18 16:52:15,-2.0226,147.2712,79.93,82,94,6.98
229,Xichang,CN,2021-04-18 16:52:15,27.8964,102.2634,58.42,82,71,4.32
230,Sigmaringen,DE,2021-04-18 16:52:16,48.0833,9.2167,45.0,63,100,1.99
231,Sambava,MG,2021-04-18 16:52:16,-14.2667,50.1667,77.11,86,100,14.07
232,Rio Gallegos,AR,2021-04-18 16:52:18,-51.6226,-69.2181,58.44,54,100,15.9
233,Macau,MO,2021-04-18 16:52:19,22.2006,113.5461,73.4,78,40,18.41
234,Adrar,MR,2021-04-18 16:52:19,20.5022,-10.0711,93.81,6,0,9.53
235,Formosa,AR,2021-04-18 16:48:11,-26.1775,-58.1781,86.0,62,20,6.91
236,Tepango,MX,2021-04-18 16:52:20,20.0,-97.8167,58.44,86,92,5.5
237,Surt,LY,2021-04-18 16:52:20,31.2089,16.5887,62.42,78,100,14.52
238,Hay River,CA,2021-04-18 16:49:58,60.8156,-115.7999,37.4,60,100,9.22
239,Kidero,RU,2021-04-18 16:52:21,42.1932,45.9614,44.38,94,86,1.41
